Date,AAPL,GOOG,META,MSFT,QQQ,TSLA
2019-11-11,64.0313949584961,64.95950317382812,189.61000061035156,140.90219116210938,196.40847778320312,23.006000518798828
2019-11-12,63.9727897644043,64.94000244140625,194.47000122070312,141.8279571533203,196.97535705566406,23.32866668701172
2019-11-13,64.58574676513672,64.9000015258789,193.19000244140625,142.05938720703125,197.02423095703125,23.073999404907227
2019-11-14,64.13884735107422,65.572998046875,193.14999389648438,142.78265380859375,196.8678436279297,23.290000915527344
2019-11-15,64.90077209472656,66.74349975585938,195.10000610351562,144.62457275390625,198.3143310546875,23.47800064086914
2019-11-18,65.2280044555664,66.03500366210938,197.39999389648438,144.9813690185547,198.47071838378906,23.332666397094727
2019-11-19,65.03020477294922,65.77300262451172,199.32000732421875,145.02960205078125,198.763916015625,23.968000411987305
2019-11-20,64.2731704711914,65.15249633789062,197.50999450683594,144.77801513671875,197.571533203125,23.481332778930664
2019-11-21,63.984989166259766,65.06749725341797,197.92999267578125,144.64256286621094,197.13174438476562,23.655332565307617
2019-11-22,63.92882537841797,64.76699829101562,198.82000732421875,144.7490234375,197.25880432128906,22.202667236328125
2019-11-25,65.04973602294922,65.33450317382812,199.7899932861328,146.3359375,199.59466552734375,22.422666549682617
2019-11-26,64.54178619384766,65.67749786376953,198.97000122070312,147.11004638671875,199.97584533691406,21.92799949645996
2019-11-27,65.40873718261719,65.64949798583984,202.0,147.39064025878906,201.3734588623047,22.086000442504883
2019-11-29,65.2646484375,65.24800109863281,201.63999938964844,146.4810791015625,200.45472717285156,21.996000289916992
2019-12-02,64.5100326538086,64.49600219726562,199.6999969482422,144.71031188964844,198.40228271484375,22.32466697692871
2019-12-03,63.359825134277344,64.76399993896484,198.82000732421875,144.47805786132812,196.84828186035156,22.413333892822266
2019-12-04,63.9190559387207,66.0270004272461,198.7100067138672,145.00057983398438,197.84519958496094,22.20199966430664
2019-12-05,64.85682678222656,66.40650177001953,199.36000061035156,145.07798767089844,198.2361602783203,22.024667739868164
2019-12-06,66.1095962524414,67.03099822998047,201.0500030517578,146.83912658691406,200.35699462890625,22.392667770385742
2019-12-09,65.18406677246094,67.1780014038086,201.33999633789062,146.4617156982422,199.4480743408203,22.635332107543945
2019-12-10,65.56502532958984,67.23300170898438,200.8699951171875,146.2391815185547,199.28189086914062,23.256000518798828
2019-12-11,66.124267578125,67.2509994506836,202.25999450683594,146.79071044921875,200.33741760253906,23.51333236694336
2019-12-12,66.29276275634766,67.51349639892578,196.75,148.2808837890625,201.83277893066406,23.978666305541992
2019-12-13,67.19389343261719,67.3915023803711,194.11000061035156,149.5291290283203,202.4973907470703,23.892667770385742
2019-12-16,68.34410095214844,68.05850219726562,197.9199981689453,150.49681091308594,204.5302734375,25.433332443237305
2019-12-17,68.47843170166016,67.75599670410156,198.38999938964844,149.68394470214844,204.64756774902344,25.266000747680664
2019-12-18,68.3148193359375,67.63099670410156,202.5,149.37429809570312,204.80393981933594,26.209999084472656
2019-12-19,68.38318634033203,67.802001953125,206.05999755859375,150.67092895507812,206.08425903320312,26.93600082397461
2019-12-20,68.24153900146484,67.47949981689453,206.3000030517578,152.31593322753906,206.91502380371094,27.03933334350586
2019-12-23,69.3551254272461,67.44200134277344,206.17999267578125,152.31593322753906,207.46153259277344,27.947999954223633
2019-12-24,69.42106628417969,67.1780014038086,205.1199951171875,152.2869110107422,207.5692901611328,28.350000381469727
2019-12-26,70.79841613769531,68.0199966430664,207.7899932861328,153.53514099121094,209.4009246826172,28.729333877563477
2019-12-27,70.77153015136719,67.59449768066406,208.10000610351562,153.8157958984375,209.22463989257812,28.691999435424805
2019-12-30,71.19157409667969,66.80699920654297,204.41000366210938,152.49008178710938,207.85337829589844,27.64666748046875
2019-12-31,71.71172332763672,66.85099792480469,205.25,152.5965118408203,208.24514770507812,27.8886661529541
2020-01-02,73.34793853759766,68.36849975585938,209.77999877929688,155.42205810546875,211.72227478027344,28.68400001525879
2020-01-03,72.63484191894531,68.03299713134766,208.6699981689453,153.4867401123047,209.7829132080078,29.534000396728516
2020-01-06,73.21360778808594,69.71050262451172,212.60000610351562,153.88351440429688,211.13458251953125,30.1026668548584
2020-01-07,72.86930084228516,69.66699981689453,213.05999755859375,152.48040771484375,211.1051788330078,31.270666122436523
2020-01-08,74.04148864746094,70.21600341796875,215.22000122070312,154.90919494628906,212.6919708251953,32.80933380126953
2020-01-09,75.61420440673828,70.99150085449219,218.3000030517578,156.844482421875,214.49415588378906,32.089332580566406
2020-01-10,75.78511810302734,71.48650360107422,218.05999755859375,156.1187744140625,213.94566345214844,31.876667022705078
2020-01-13,77.40422821044922,71.96150207519531,221.91000366210938,157.9959716796875,216.41390991210938,34.990665435791016
2020-01-14,76.35902404785156,71.54399871826172,219.05999755859375,156.88319396972656,215.56178283691406,35.861331939697266
2020-01-15,76.03178405761719,71.95999908447266,221.14999389648438,157.89920043945312,215.64993286132812,34.56666564941406
2020-01-16,76.98419952392578,72.58499908447266,221.77000427246094,160.7924346923828,217.7165985107422,34.232666015625
2020-01-17,77.83649444580078,74.01950073242188,222.13999938964844,161.6923370361328,218.7940216064453,34.03333282470703
